ym,cape,gs10
193912,16.280412901283846,2.2225
194001,16.37848034261367,2.21
194002,16.216119847731058,2.1883333333333335
194003,16.172906305307908,2.166666666666667
194004,16.370988707128785,2.145
194005,14.138747694800728,2.1233333333333335
194006,12.843765598268805,2.1016666666666666
194007,13.369884763210054,2.08
194008,13.649399392391636,2.0583333333333336
194009,14.214842598620637,2.0366666666666666
194010,14.328290323104957,2.015
194011,14.636689248763613,1.9933333333333334
194012,13.90842612235384,1.9716666666666665
194101,13.904158267950834,1.95
194102,13.002943303402448,1.9925
194103,12.955719822063326,2.035
194104,12.429370389220782,2.0775
194105,12.037206512481575,2.12
194106,12.164306590628442,2.1625
194107,12.744996277919578,2.205
194108,12.463173720387806,2.2474999999999996
194109,12.279729272093077,2.29
194110,11.577814956574075,2.3325
194111,10.911668685916963,2.3750000000000004
194112,10.086593309917905,2.4175
194201,10.101686431929252,2.46
194202,9.680255591749363,2.4608333333333334
194203,9.003426617760969,2.461666666666667
194204,8.544255707588263,2.4625
194205,8.506116259696052,2.4633333333333334
194206,8.905456928518054,2.4641666666666664
194207,9.150488900994745,2.465
194208,9.012823047564297,2.4658333333333338
194209,9.077829839371503,2.466666666666667
194210,9.599176749352987,2.4675000000000002
194211,9.661334152171655,2.4683333333333337
194212,9.617514103283177,2.4691666666666667
194301,10.150534220432082,2.47
194302,10.708982995221264,2.470833333333333
194303,10.850541744036798,2.4716666666666667
194304,11.03922714293969,2.4725
194305,11.362215800613688,2.4733333333333336
194306,11.516744786451227,2.474166666666667
194307,11.774213341781653,2.475
194308,11.210545904158963,2.475833333333333
194309,11.336281939610284,2.4766666666666666
194310,11.187335503326029,2.4775
194311,10.631033673001415,2.4783333333333335
194312,10.737360316041068,2.479166666666667
194401,11.052412763977468,2.48
194402,10.947918887724716,2.470833333333333
194403,11.224693196180676,2.461666666666667
194404,10.938275188239395,2.4525
194405,11.103736936792616,2.4433333333333334
194406,11.5327852725325,2.4341666666666666
194407,11.738774750180713,2.425
194408,11.541711674209218,2.4158333333333335
194409,11.328560584696467,2.4066666666666667
194410,11.583105186279122,2.3975
194411,11.478459198055475,2.3883333333333336
194412,11.638683593355125,2.3791666666666664
194501,11.96046343980699,2.37
194502,12.341753548186313,2.355
194503,12.323310311389324,2.3400000000000003
194504,12.631867236563071,2.325
194505,13.03656062878535,2.31
194506,13.130223361406054,2.295
194507,12.86702844300916,2.2800000000000002
194508,12.915378562256745,2.265
194509,13.798264951719782,2.25
194510,14.37466267539134,2.2350000000000003
194511,14.847702661876784,2.2199999999999998
194512,15.020347474739966,2.205
194601,15.62316317776167,2.19
194602,15.761666525801903,2.195
194603,15.134873415142536,2.2
194604,16.04084238621592,2.205
194605,16.013723170832183,2.21
194606,15.773186880128748,2.215
194607,14.508136111909076,2.2199999999999998
194608,13.984939309942765,2.225
194609,11.841267540149639,2.23
194610,11.387602961765054,2.235
194611,11.110043656743295,2.24
194612,11.37277942586271,2.245
194701,11.469296334735581,2.25
194702,11.949565314209439,2.265833333333333
194703,11.287903096501287,2.2816666666666667
194704,10.900825126392673,2.2975
194705,10.733674273688537,2.3133333333333335
194706,11.082715855052092,2.3291666666666666
194707,11.696446553354361,2.3449999999999998
194708,11.337472355329826,2.360833333333333
194709,10.827463017228832,2.376666666666667
194710,11.132662042754784,2.3925
194711,10.975407324839066,2.408333333333333
194712,10.680912531969184,2.424166666666667
194801,10.419342657320323,2.44
194802,9.999761169144179,2.4291666666666667
194803,10.186680609489674,2.418333333333333
194804,10.77948448202462,2.4075
194805,11.241032697984439,2.3966666666666665
194806,11.583895756523841,2.3858333333333333
194807,11.134621739180936,2.375
194808,10.723556662478137,2.3641666666666667
194809,10.553013689399158,2.3533333333333335
194810,10.825409809169495,2.3425
194811,10.248096205635571,2.3316666666666666
194812,10.159652938900916,2.3208333333333333
194901,10.248285758038982,2.31
194902,9.872517140570059,2.3108333333333335
194903,9.901332491240924,2.3116666666666665
194904,9.78363986754406,2.3125
194905,9.692295086395813,2.3133333333333335
194906,9.067718943419532,2.314166666666667
194907,9.605038093363918,2.315
194908,9.851348638079227,2.3158333333333334
194909,9.884048361738284,2.3166666666666664
194910,10.169850844772139,2.3175
194911,10.215861011650638,2.3183333333333334
194912,10.52933090413114,2.3191666666666664
195001,10.745733299747902,2.32
195002,10.911564066731675,2.3408333333333333
195003,10.910946522976248,2.361666666666667
195004,11.17802160095609,2.3825
195005,11.461543104586223,2.4033333333333333
195006,11.554126144044279,2.4241666666666664
195007,10.539745658930983,2.445
195008,11.040611670261534,2.4658333333333333
195009,11.337391102277293,2.4866666666666664
195010,11.662444039105255,2.5075
195011,11.542173388716295,2.5283333333333333
195012,11.306665788890758,2.549166666666667
195101,11.895759839437062,2.57
195102,12.141507370682689,2.5791666666666666
195103,11.841626487283092,2.5883333333333334
195104,11.951097197083957,2.5975
195105,11.863875406269175,2.6066666666666665
195106,11.615664857025175,2.6158333333333332
195107,11.778190092457805,2.625
195108,12.256989084145143,2.6341666666666668
195109,12.444953157150039,2.6433333333333335
195110,12.309457904118691,2.6525000000000003
195111,11.852030617771044,2.6616666666666666
195112,12.147072568106783,2.6708333333333334
195201,12.527059748172302,2.68
195202,12.364119350461095,2.6925
195203,12.362339087390367,2.705
195204,12.242728683266883,2.7175000000000002
195205,12.20047876194584,2.7300000000000004
195206,12.44788158178937,2.7425
195207,12.669112889622477,2.755
195208,12.678378236328623,2.7675
195209,12.434678020425508,2.7800000000000002
195210,12.131183558686873,2.7925
195211,12.473469765515313,2.805
195212,12.933964306161378,2.8175
195301,13.010773447995186,2.83
195302,12.8593468806879,2.8008333333333333
195303,12.834819340092498,2.7716666666666665
195304,12.163901454006803,2.83
195305,12.141970791867783,3.05
195306,11.624407885470085,3.11
195307,11.750201645310007,2.93
195308,11.715076201734005,2.95
195309,11.139349357262926,2.87
195310,11.391934765421416,2.66
195311,11.644070268505773,2.68
195312,11.754449184027298,2.59
195401,12.002650554927826,2.48
195402,12.21505248543284,2.47
195403,12.420105295189975,2.37
195404,12.907868184060918,2.29
195405,13.312042238025862,2.37
195406,13.357885903659001,2.38
195407,13.83300956424533,2.3
195408,14.042112347320577,2.36
195409,14.35647414329698,2.38
195410,14.619231935730566,2.43
195411,15.117311697434392,2.48
195412,15.789062002327087,2.51
195501,15.990781062969837,2.61
195502,16.437728215987118,2.65
195503,16.219282945537795,2.68
195504,16.685266628063506,2.75
195505,16.518057827257806,2.76
195506,17.370091963405315,2.78
195507,18.454031906632878,2.9
195508,18.222326463047754,2.97
195509,18.843960654261316,2.97
195510,17.772325789386098,2.88
195511,18.8355592882739,2.89
195512,18.94236903581358,2.96
195601,18.292585385418896,2.9
195602,18.266116815127788,2.84
195603,19.371210099299965,2.96
195604,19.370593634578505,3.18
195605,18.54450659175444,3.07
195606,18.158163846958704,3.0
195607,18.85679759689679,3.11
195608,18.670937110186426,3.33
195609,17.83664079631202,3.38
195610,17.41895294863613,3.34
195611,17.120339736628257,3.49
195612,17.197522725560923,3.59
195701,16.71778007853301,3.46
195702,15.84373314222974,3.34
195703,15.900417108869167,3.41
195704,16.123704360211754,3.48
195705,16.59811078911426,3.6
195706,16.72991887247286,3.8
195707,16.86888238397979,3.93
195708,15.868942729452241,3.93
195709,15.157274488962212,3.92
195710,14.149451489483535,3.97
195711,13.736242235298484,3.72
195712,13.673246057951383,3.21
195801,13.788431552307634,3.09
195802,13.784906390337676,3.05
195803,13.925589923892934,2.98
195804,13.913501765262776,2.88
195805,14.323824968409225,2.92
195806,14.63555555195626,2.97
195807,14.957457101901124,3.2
195808,15.544566891165912,3.54
195809,15.931923184092842,3.76
195810,16.559803310351565,3.8
195811,16.98888357938633,3.74
195812,17.35835736536995,3.86
195901,17.98033934299339,4.02
195902,17.759169263611415,3.96
195903,18.200871845485622,3.99
195904,18.43075304878341,4.12
195905,18.692721439594173,4.31
195906,18.448591397066473,4.34
195907,19.090533975796504,4.4
195908,18.958803640750205,4.43
195909,18.12329055675861,4.68
195910,18.021962441515413,4.53
195911,18.0717891305702,4.53
195912,18.624728977900098,4.69
196001,18.33828499437555,4.72
196002,17.54527510894597,4.49
196003,17.286020720522142,4.25
196004,17.429766947597198,4.28
196005,17.256170578727907,4.35
196006,17.82336381726473,4.15
196007,17.3768064728981,3.9
196008,17.582113039577667,3.8
196009,17.052015467817657,3.8
196010,16.60510453625102,3.89
196011,17.146088452418997,3.93
196012,17.562090833957118,3.84
196101,18.47041698647717,3.84
196102,19.234014498298347,3.78
196103,19.84422527272556,3.74
196104,20.382842975754766,3.78
196105,20.598606843297333,3.71
196106,20.332414551592283,3.88
196107,20.146643736827304,3.92
196108,20.941688475215173,4.04
196109,20.705243044147235,3.98
196110,20.92419014101077,3.92
196111,21.85795772195965,3.94
196112,22.04148019838225,4.06
196201,21.197931400015204,4.08
196202,21.45168775487336,4.04
196203,21.443158568526226,3.93
196204,20.658336447649024,3.84
196205,19.089367498116648,3.87
196206,16.827571244792455,3.91
196207,17.14132566132278,4.01
196208,17.571262631045524,3.98
196209,17.321461147465474,3.98
196210,16.73982096790133,3.93
196211,17.854386489497145,3.92
196212,18.585836118439858,3.86
196301,19.259231693254055,3.83
196302,19.469191309671405,3.92
196303,19.288064606604834,3.93
196304,20.150077238226974,3.97
196305,20.507585864952606,3.93
196306,20.384149993840992,3.99
196307,19.969231885949632,4.02
196308,20.472637900527673,4.0
196309,20.9603600907051,4.08
196310,20.89134459541149,4.11
196311,20.720399335339703,4.12
196312,21.038599376737043,4.13
196401,21.627216196980918,4.17
196402,21.83267082671032,4.15
196403,22.167245585982627,4.22
196404,22.422192169737166,4.23
196405,22.57433076956382,4.2
196406,22.300288036082783,4.17
196407,22.98435184573839,4.19
196408,22.650407292938784,4.19
196409,22.892221984231675,4.2
196410,23.212154680675326,4.19
196411,23.225019793095814,4.15
196412,22.752984772787258,4.18
196501,23.269335081922463,4.19
196502,23.372068272751328,4.21
196503,23.253528200034836,4.21
196504,23.420551954771284,4.2
196505,23.708808308861933,4.21
196506,22.38534298645778,4.21
196507,22.30078171217442,4.2
196508,22.665971845964382,4.25
196509,23.37414683164862,4.29
196510,23.775745523312686,4.35
196511,23.925461156673716,4.45
196512,23.694111549106324,4.62
196601,24.05848338842175,4.61
196602,23.700027145579398,4.83
196603,22.611112582289998,4.87
196604,23.11369646261583,4.75
196605,21.8521779767631,4.78
196606,21.55525338322626,4.81
196607,21.381702007433425,5.02
196608,19.913903864009814,5.22
196609,19.161676250615013,5.18
196610,18.82540937131568,5.01
196611,19.711251211928968,5.16
196612,19.73647375279197,4.84
196701,20.432242125384278,4.58
196702,21.074443163678446,4.63
196703,21.443898602019104,4.54
196704,21.686025566746242,4.59
196705,21.948477389658404,4.85
196706,21.55209760979349,5.02
196707,21.804196245666365,5.16
196708,22.030627049126018,5.28
196709,22.21914548866479,5.3
196710,22.068199194183887,5.48
196711,21.263102968336288,5.75
196712,21.75159780872364,5.7
196801,21.51153589633219,5.53
196802,20.42499237621423,5.56
196803,19.934711308295707,5.74
196804,21.277356015671753,5.64
196805,21.630227142779887,5.87
196806,22.004623431346545,5.72
196807,21.753537415670962,5.5
196808,21.137766793617864,5.42
196809,21.680275633292936,5.46
196810,22.004606927956893,5.58
196811,22.195529227158158,5.7
196812,22.277872995434887,6.03
196901,21.194968072847157,6.04
196902,20.895729901987238,6.19
196903,20.20228761648166,6.3
196904,20.428608081932158,6.17
196905,20.9722582719721,6.32
196906,19.713341583757632,6.57
196907,18.681708207192763,6.72
196908,18.429515590207746,6.69
196909,18.398046344676978,7.16
196910,18.448662031815356,7.1
196911,18.437760084691046,7.14
196912,17.32692991374269,7.65
197001,17.090541395140207,7.79
197002,16.37258678715985,7.24
197003,16.531690813943616,7.07
197004,15.873067819354057,7.39
197005,13.983836060789185,7.91
197006,13.79969179772518,7.84
197007,13.726499744359765,7.46
197008,14.100456516815443,7.53
197009,14.84266114524222,7.39
197010,15.06418540408963,7.33
197011,14.950761908791728,6.84
197012,15.87384068720574,6.39
197101,16.461793943491937,6.24
197102,17.034534781502124,6.11
197103,17.402902607188874,5.7
197104,17.924110447959606,5.83
197105,17.56415327969938,6.39
197106,17.0831668800707,6.52
197107,16.88941470869335,6.73
197108,16.519449443051556,6.58
197109,16.85679254783599,6.14
197110,16.428862709159464,5.93
197111,15.638712654326643,5.81
197112,16.603557212925327,5.93
197201,17.262996797035168,5.95
197202,17.46414760548617,6.08
197203,17.80564384961494,6.07
197204,17.9151616784983,6.19
197205,17.662646200372556,6.13
197206,17.640857315740252,6.11
197207,17.398690031138173,6.11
197208,17.943404688029805,6.21
197209,17.613854552912112,6.55
197210,17.53318385415855,6.48
197211,18.338894714968056,6.28
197212,18.64571944207368,6.36
197301,18.712530467302432,6.46
197302,17.88988959919375,6.64
197303,17.412142058290335,6.71
197304,16.935740066050826,6.67
197305,16.314338759668573,6.85
197306,15.808323047681979,6.9
197307,15.889518573988783,7.13
197308,15.278501094706122,7.4
197309,15.475308601805564,7.09
197310,15.913516308933383,6.79
197311,14.651845159710568,6.73
197312,13.493329686205888,6.74
197401,13.530721892513952,6.99
197402,12.957321280205392,6.96
197403,13.310364239140167,7.21
197404,12.55041104854091,7.51
197405,11.995436947329663,7.58
197406,11.888498820079,7.54
197407,10.394141805327052,7.81
197408,9.824195723141198,8.04
197409,8.680421305646334,8.04
197410,8.744983833809586,7.9
197411,8.948984512755606,7.68
197412,8.289060055923084,7.43
197501,8.92099550840425,7.5
197502,9.762246716166471,7.39
197503,10.163796767444037,7.73
197504,10.23307613660592,8.23
197505,10.818139119335807,8.06
197506,11.011354609247666,7.86
197507,10.902767048238578,8.06
197508,10.089769593328016,8.4
197509,9.918905356559423,8.43
197510,10.327599777501108,8.14
197511,10.435859457947897,8.05
197512,10.250368416256835,8.0
197601,11.185051362622147,7.74
197602,11.586092994449684,7.79
197603,11.631754403566505,7.73
197604,11.689164132206367,7.56
197605,11.532053585609418,7.9
197606,11.543841631417097,7.86
197607,11.757490488689905,7.83
197608,11.597986002509245,7.77
197609,11.805990949539783,7.59
197610,11.345696136316693,7.41
197611,11.248855860507959,7.29
197612,11.597589726582934,6.87
197701,11.437961346787548,7.21
197702,11.014841854222771,7.39
197703,10.89574651166273,7.46
197704,10.636037409141348,7.37
197705,10.548486693556988,7.46
197706,10.53002395909075,7.28
197707,10.567692447775398,7.33
197708,10.268385666710987,7.4
197709,10.067742820070695,7.34
197710,9.76666629955654,7.52
197711,9.766299983660195,7.58
197712,9.678266582535917,7.69
197801,9.241462260934684,7.96
197802,9.045263570704737,8.03
197803,8.95042007763389,8.04
197804,9.262588720866841,8.15
197805,9.634910728598445,8.35
197806,9.549678981041733,8.46
197807,9.425524047787356,8.64
197808,10.023970854003746,8.41
197809,9.941887473004407,8.42
197810,9.533608358208829,8.64
197811,8.928418902293147,8.81
197812,9.011941819133826,9.01
197901,9.25763691913997,9.1
197902,9.003740371045632,9.1
197903,9.070785029660762,9.12
197904,9.133063566217412,9.18
197905,8.794383289814956,9.25
197906,8.85393776469395,8.91
197907,8.827498045542361,8.95
197908,9.127165797215032,9.03
197909,9.112758990740955,9.33
197910,8.681843306899312,10.3
197911,8.518784302983558,10.65
197912,8.745204404669293,10.39
198001,8.850934180729109,10.8
198002,9.054476092192516,12.41
198003,8.0811509007855,12.75
198004,7.844024504719217,11.47
198005,8.104225807176496,10.18
198006,8.51207796230674,9.78
198007,8.880865527295844,10.25
198008,9.071005981618383,11.1
198009,9.19604013174324,11.51
198010,9.35784104675711,11.75
198011,9.654043663233391,12.68
198012,9.389902084921744,12.84
198101,9.259404530877951,12.57
198102,8.829899353831308,13.19
198103,9.081096883854624,13.12
198104,9.085561230788743,13.68
198105,8.818483466548066,14.1
198106,8.765340744304925,13.47
198107,8.445319467875509,14.28
198108,8.399806316566437,14.94
198109,7.581163051923156,15.32
198110,7.649141713319212,15.15
198111,7.810752565716109,13.39
198112,7.832562137141895,13.72
198201,7.3886599733759954,14.59
198202,7.181823450546734,14.43
198203,6.950673793536033,13.86
198204,7.259072625426149,13.87
198205,7.1926124844646235,13.62
198206,6.692133988197591,14.3
198207,6.638653100208761,13.95
198208,6.643422752166092,13.06
198209,7.3988382003233095,12.34
198210,7.999840994534589,10.91
198211,8.34747693815543,10.55
198212,8.467738401400478,10.54
198301,8.756783224134745,10.46
198302,8.910493436624119,10.72
198303,9.232829705190525,10.51
198304,9.531581284160412,10.4
198305,9.874456504668403,10.38
198306,10.000117903130024,10.85
198307,10.014475995571027,11.38
198308,9.728056935665213,11.85
198309,9.984202458028781,11.65
198310,10.003391799449632,11.54
198311,9.853581649364283,11.69
198312,9.815010903608675,11.83
198401,9.894931809202541,11.67
198402,9.324529645727987,11.84
198403,9.326747066508247,12.32
198404,9.305643404594825,12.63
198405,9.231831816896047,13.41
198406,9.01018551229101,13.56
198407,8.868302214043304,13.36
198408,9.623063257373174,12.72
198409,9.687341313628087,12.52
198410,9.595070703048506,12.16
198411,9.69197322178309,11.57
198412,9.595054801133461,11.5
198501,9.997001177730453,11.38
198502,10.494935172607082,11.51
198503,10.373217214924736,11.86
198504,10.397118719816824,11.43
198505,10.608120467860095,10.85
198506,10.810049845861219,10.16
198507,10.997563956793385,10.31
198508,10.738799808877287,10.33
198509,10.471234661697553,10.37
198510,10.552516982943752,10.24
198511,11.16461112866747,9.78
198512,11.6905214744676,9.26
198601,11.715007584487989,9.19
198602,12.388219099418128,8.7
198603,13.18902298153272,7.78
198604,13.55250417286948,7.3
198605,13.560046199232339,7.71
198606,13.88868862645712,7.8
198607,13.619995534083811,7.3
198608,13.887667550866059,7.17
198609,13.467314312977134,7.45
198610,13.425918860857362,7.43
198611,13.872985596138607,7.25
198612,14.085139814743316,7.11
198701,14.922208103718953,7.08
198702,15.82231814283646,7.25
198703,16.43334397606993,7.25
198704,16.196534453220888,8.02
198705,16.160311952655746,8.61
198706,16.825207307878724,8.4
198707,17.30600439051223,8.45
198708,18.326907245856347,8.76
198709,17.675620449938226,9.42
198710,15.530055563627316,9.52
198711,13.590885143189087,8.86
198712,13.389028514426967,8.99
198801,13.898336683569136,8.67
198802,14.298270962469525,8.21
198803,14.668946811103465,8.37
198804,14.433316420838949,8.72
198805,14.031891348027777,9.09
198806,14.766468647879618,8.92
198807,14.6083157175221,9.06
198808,14.244946310675653,9.26
198809,14.369428776140161,8.98
198810,14.811450153277725,8.8
198811,14.445530680872887,8.96
198812,14.702086748571997,9.11
198901,15.088072442713289,9.09
198902,15.46706046273475,9.17
198903,15.298969108882359,9.36
198904,15.686742656144585,9.18
198905,16.186353538544555,8.86
198906,16.64190423580859,8.28
198907,17.013407650499133,8.02
198908,17.73425143657732,8.11
198909,17.71422067897908,8.19
198910,17.640853852797946,8.01
198911,17.242369266947424,7.87
198912,17.650212904947324,7.84
199001,17.04884360687827,8.21
199002,16.508093516490288,8.47
199003,16.833748233480947,8.59
199004,16.813913898735766,8.79
199005,17.392413588645,8.76
199006,17.817082821653006,8.48
199007,17.74717158707024,8.47
199008,16.168334756508973,8.75
199009,15.301285443522628,8.89
199010,14.818147965500803,8.72
199011,15.187607599503187,8.39
199012,15.846314974728763,8.08
199101,15.606190118802362,8.09
199102,17.354664745205106,7.85
199103,17.818620083397377,8.11
199104,18.155345895198018,8.04
199105,18.035430911004052,8.07
199106,18.01522704468833,8.28
199107,18.103452345519745,8.27
199108,18.512258455337715,7.9
199109,18.357282591774325,7.65
199110,18.349187992001983,7.53
199111,18.288868169301338,7.42
199112,18.441652313512723,7.09
199201,19.773068211462647,7.03
199202,19.582982970386745,7.34
199203,19.283561861298548,7.54
199204,19.301229507881043,7.48
199205,19.662279795641687,7.39
199206,19.315365967644595,7.26
199207,19.62074069482441,6.84
199208,19.72213749835153,6.59
199209,19.708766424745303,6.42
199210,19.370271076906977,6.59
199211,19.833656038801237,6.87
199212,20.448606721242967,6.77
199301,20.32341080299571,6.6
199302,20.545336792900454,6.26
199303,20.85520014869092,5.98
199304,20.457362016642193,5.97
199305,20.51760563376487,6.04
199306,20.608357012960198,5.96
199307,20.56459641329715,5.81
199308,20.812227546627394,5.68
199309,20.99350100522914,5.36
199310,21.10917824747513,5.33
199311,21.03790118960638,5.72
199312,21.16473207981466,5.77
199401,21.411974913826555,5.75
199402,21.263840187313033,5.97
199403,20.833375889460413,6.48
199404,20.055250085063854,6.97
199405,20.196492421281455,7.18
199406,20.290763690670317,7.1
199407,20.067951816142156,7.3
199408,20.53554940475565,7.24
199409,20.576450100818878,7.46
199410,20.395759282410268,7.74
199411,20.209473020394057,7.96
199412,19.911484108090335,7.81
199501,20.219119422457307,7.78
199502,20.802571764332694,7.47
199503,21.152737302037004,7.2
199504,21.642739261879665,7.06
199505,22.195426698019965,6.63
199506,22.71835675952062,6.17
199507,23.37641269151214,6.28
199508,23.284070256230542,6.49
199509,23.946007075299875,6.2
199510,23.926762764083286,6.04
199511,24.347586881114825,5.93
199512,25.02738066493912,5.71
199601,24.762465194644033,5.65
199602,25.976065550593397,5.81
199603,25.62993039521612,6.27
199604,25.424203848381538,6.51
199605,25.81404382769903,6.74
199606,25.966673558333852,6.91
199607,24.8584113323484,6.87
199608,25.412529121454966,6.64
199609,25.680115512876775,6.83
199610,26.48346772089722,6.53
199611,27.58561204901281,6.2
199612,27.723946163893974,6.3
199701,28.332870129950376,6.58
199702,29.26563488357596,6.42
199703,28.80245859187166,6.69
199704,27.58516033813655,6.89
199705,29.928362224688783,6.71
199706,31.25656061638128,6.49
199707,32.76663768966994,6.22
199708,32.58628348671318,6.3
199709,32.66658134170863,6.21
199710,32.901498179798125,6.03
199711,32.33660053281268,5.88
199712,33.03078904290543,5.81
199801,32.859968415052236,5.54
199802,34.70967778226998,5.57
199803,36.296927736425104,5.65
199804,37.27693404302876,5.64
199805,36.956598518969,5.65
199806,36.802293460092024,5.5
199807,38.25964508524856,5.46
199808,35.42340102487832,5.34
199809,33.532356980834905,4.81
199810,33.773102879048146,4.53
199811,37.369391883920954,4.83
199812,38.82027478009816,4.65
199901,40.57695767720813,4.72
199902,40.40015922925995,5.0
199903,41.35610363271301,5.23
199904,42.704509516892166,5.18
199905,42.556676709518044,5.54
199906,42.18067591174693,5.9
199907,43.82803599280541,5.79
199908,41.930712159940455,5.94
199909,41.323451334715024,5.92
199910,40.552854399539875,6.11
199911,43.20829071461392,6.03
199912,44.197939761040566,6.28
200001,43.772578146938,6.66
200002,42.18563588791733,6.52
200003,43.22074843996589,6.26
200004,43.52857428850775,5.99
200005,41.966050503324325,6.44
200006,42.78197156707146,6.1
200007,42.758093618269584,6.05
200008,42.869565494419504,5.83
200009,41.898007924884745,5.8
200010,39.36969904420139,5.74
200011,38.78214245678478,5.72
200012,37.274238004497214,5.24
200101,36.97886799702983,5.16
200102,35.834662651431294,5.1
200103,32.32583723617876,4.89
200104,32.17390116836069,5.14
200105,34.07464321714003,5.39
200106,33.06853441111278,5.28
200107,32.163038687444356,5.24
200108,31.404318760780146,4.97
200109,27.667392586862498,4.73
200110,28.57737311336011,4.57
200111,30.00510381105682,4.65
200112,30.49995325502047,5.09
200201,30.277204433096017,5.04
200202,29.085704152008443,4.91
200203,30.292130640918696,5.28
200204,29.005883253118693,5.21
200205,28.128107508688355,5.16
200206,26.387672541183363,4.93
200207,23.463120467431448,4.65
200208,23.588713528842376,4.26
200209,22.36503680122433,3.87
200210,21.95623386365908,3.94
200211,23.348396502725127,4.05
200212,23.10144253768563,4.03
200301,22.89834857661322,4.05
200302,21.21410212341529,3.9
200303,21.309719026990994,3.81
200304,22.427939577730907,3.96
200305,23.59108045348149,3.57
200306,24.832223259531073,3.33
200307,24.867329101268798,3.98
200308,24.64225140993218,4.45
200309,25.243686752606273,4.27
200310,25.682756070579703,4.29
200311,25.946798218420135,4.3
200312,26.635170511081547,4.27
200401,27.658540355736587,4.15
200402,27.650862036740236,4.08
200403,26.886530384035883,3.83
200404,26.900577508444904,4.35
200405,25.90281429294377,4.72
200406,26.401285366474923,4.73
200407,25.695888646268568,4.5
200408,25.17446222647778,4.28
200409,25.6684067763577,4.13
200410,25.411655665489338,4.1
200411,26.465310814818057,4.19
200412,27.144808694741243,4.23
200501,26.58725069797039,4.22
200502,26.744863128101187,4.17
200503,26.339142131057937,4.5
200504,25.40892256911448,4.34
200505,25.65023018718298,4.14
200506,26.068394871884003,4.0
200507,26.287871091254754,4.18
200508,26.10438141093616,4.26
200509,25.730122990164478,4.2
200510,24.876538723647965,4.46
200511,25.931783309069022,4.54
200512,26.443803114292404,4.47
200601,26.468702626685722,4.42
200602,26.2496247635833,4.57
200603,26.327837778667686,4.72
200604,26.14728094387453,4.99
200605,25.65064070875734,5.11
200606,24.749582241646372,5.11
200607,24.696786766853304,5.09
200608,25.051393562010965,4.88
200609,25.64415644079739,4.72
200610,26.53804028210172,4.73
200611,26.928020270856493,4.6
200612,27.28268978757168,4.56
200701,27.207536656807132,4.76
200702,27.3151814135166,4.72
200703,26.22760555465089,4.56
200704,26.976268314189085,4.69
200705,27.548490451851254,4.75
200706,27.418262740410597,5.1
200707,27.410088167204314,5.0
200708,26.148607189312315,4.67
200709,26.725743047696913,4.52
200710,27.320648130462004,4.53
200711,25.729053579498377,4.15
200712,25.955510105240222,4.1
200801,24.022317760836813,3.74
200802,23.495263401811773,3.74
200803,22.60681084224933,3.51
200804,23.356040643201606,3.68
200805,23.69643211662317,3.88
200806,22.41681280228193,4.1
200807,20.907206462661573,4.01
200808,21.40161736004792,3.89
200809,20.36273394609751,3.69
200810,16.38735654878983,3.81
200811,15.259659405704573,3.53
200812,15.376080747423764,2.42
200901,15.17465193687967,2.52
200902,14.122181801918899,2.87
200903,13.323667656863933,2.82
200904,14.981866453039249,2.93
200905,15.996355755263156,3.29
200906,16.384182816215347,3.72
200907,16.694620816995617,3.56
200908,18.094069801576083,3.59
200909,18.83190226484008,3.4
200910,19.358008443486842,3.39
200911,19.81276107996606,3.4
200912,20.32237650021655,3.59
201001,20.527859801454422,3.73
201002,19.920539306600443,3.69
201003,21.00460120971536,3.73
201004,21.80484559962516,3.85
201005,20.480068638423408,3.42
201006,19.742039853739453,3.2
201007,19.668660470717708,3.01
201008,19.770299174358577,2.7
201009,20.381395233204035,2.65
201010,21.240127651759426,2.54
201011,21.70072382776062,2.76
201012,22.396379773044213,3.29
201101,22.97829943055498,3.39
201102,23.489828703298524,3.58
201103,22.89933643014364,3.41
201104,23.14392944728594,3.46
201105,23.05949150609534,3.17
201106,22.10083128661099,3.0
201107,22.610981701156618,3.0
201108,20.04985272166049,2.3
201109,19.698114568877703,1.98
201110,20.155824786688743,2.15
201111,20.345246797645814,2.01
201112,20.52357549943169,1.98
201201,21.213008091803445,1.97
201202,21.797435963717522,1.97
201203,22.0539439729047,2.17
201204,21.779246906824888,2.05
201205,20.941467419743468,1.8
201206,20.547504086856083,1.62
201207,20.99934129338056,1.53
201208,21.41042845344293,1.68
201209,21.78369030172768,1.72
201210,21.577109654528783,1.75
201211,20.898162059573696,1.65
201212,21.238261139845612,1.72
201301,21.90047541382181,1.91
201302,22.052724336861946,1.98
201303,22.419207114602578,1.96
201304,22.5956553961056,1.76
201305,23.411841781842405,1.93
201306,22.92533317391533,2.3
201307,23.492460177159643,2.58
201308,23.3566490949161,2.74
201309,23.44228716796061,2.81
201310,23.83473788763144,2.62
201311,24.64207709241206,2.72
201312,24.861869296461936,2.9
201401,24.859609093632713,2.86
201402,24.590930877894127,2.71
201403,24.956039153965385,2.72
201404,24.786315396962635,2.71
201405,24.943274109902582,2.56
201406,25.558007623511294,2.6
201407,25.81754597615874,2.54
201408,25.617606421799398,2.42
201409,25.91843689260619,2.53
201410,25.16274828308325,2.3
201411,26.606817147143413,2.33
201412,26.794085482572545,2.21
201501,26.492295420383122,1.88
201502,26.995513699383242,1.98
