196401,0.022400000000000003,-0.0024,0.0158,0.035925,0.025727999999999997,0.039220000000000005,0.03749299999999999,0.046503,-0.023289999999999998,-0.005406,0.033367999999999995,0.012616000000000002,0.038813,-0.002385,0.0011780000000000002,0.024132999999999998,0.035643,0.029166,-0.007314,0.015731000000000002,0.009447999999999998,0.033020999999999995,0.030329,0.027631,0.028960999999999997,0.013725000000000001,0.017134,0.013236000000000001
196402,0.0155,0.0011,0.0277,0.026226,0.02559,0.020423999999999998,0.0007360000000000001,0.042144,0.013598,0.013753,0.023531000000000003,0.018853,0.058443,-0.0024779999999999997,0.026466000000000003,0.014087,0.034218,0.037540000000000004,0.023343000000000003,0.013448,0.025844,0.069447,0.043521,0.015670999999999997,0.002632,0.007594000000000002,0.037389,0.034967
196403,0.0141,0.0095,0.033,0.0016530000000000004,0.011760999999999999,0.017612000000000003,0.033918000000000004,0.022128000000000002,0.020418,0.030132,0.030467,0.053506,0.058522000000000005,-0.010273000000000001,0.024615,0.041445,0.051285000000000004,0.064619,0.014649999999999998,0.026693,0.049396999999999996,0.068187,0.004147,0.008475,0.004534999999999999,0.033137,0.035282,-0.0016089999999999998
196404,0.001,-0.013500000000000002,-0.005600000000000001,-0.018667,0.023218000000000003,-0.0074659999999999995,-0.012086,-0.01043,-0.012022,-0.042892,0.0046700000000000005,-0.019587,-0.009475,-0.024302999999999998,-0.014820999999999999,-0.0006579999999999997,-0.009774,-0.013148,-0.029945,0.0006680000000000002,0.016884,-0.029283999999999998,-0.025705,-0.0006279999999999997,0.011845,0.005182000000000001,-0.011954,0.021247
196405,0.0141,-0.0084,0.0182,-0.014990000000000002,-0.014853,0.0016500000000000004,0.0022180000000000004,0.010980000000000002,0.028843,-0.00020899999999999998,0.027188999999999998,0.015862,0.034808000000000006,-0.008166,0.016459,-0.005886,0.017483000000000005,0.022343000000000002,0.009314000000000001,0.020116000000000002,0.010959000000000002,0.010681000000000001,0.03839,0.017999,0.0007040000000000002,0.009176,0.040259,0.031368
196406,0.0127,-0.0023,0.0069,0.016444,0.0012780000000000005,0.009083999999999998,0.005024999999999999,0.008334999999999999,0.005850999999999999,0.015533000000000002,0.015667,0.008354,0.019155000000000002,0.005770999999999999,0.017466000000000002,0.020795,0.021354,0.009486999999999999,0.007927,0.011754,0.008035,0.021965000000000002,0.028118999999999998,0.006744000000000001,0.025644,0.001437,0.010682,0.021217
196407,0.0174,0.002,0.0079,0.008367,0.033021999999999996,0.040394,0.021646,0.044309999999999995,0.005709,0.017631,0.03619,0.027459,0.021535000000000002,0.025096999999999998,0.023282999999999998,0.027991000000000002,0.028914,0.013694000000000001,0.012586,0.030062000000000002,0.013201000000000001,0.014744,0.029276,0.022598,0.003934,0.035954,0.015783000000000002,0.0069310000000000005
196408,-0.0144,0.0003,0.0007000000000000001,0.014173000000000002,-0.028318,-0.02161,-0.010046,-0.007631,-0.020959000000000002,-0.025178,-0.014893,-3.600000000000044e-05,-0.02146,-0.030651,-0.007050000000000001,-0.0009330000000000005,-0.003932000000000001,-0.024280000000000003,-0.013622,-0.0017170000000000004,0.0068319999999999995,-0.002939,-0.015257000000000001,-0.015539,-0.018404,-0.0035920000000000006,-0.011764,-0.03183
196409,0.0269,-0.0062,0.0172,0.051562,0.026990999999999998,0.060778,0.024305999999999998,0.036417000000000005,0.030706999999999995,0.024852,0.019482000000000003,0.019094999999999997,0.04428700000000001,0.014821999999999998,0.017733000000000002,0.031509999999999996,0.027960999999999996,0.033931,0.0285,0.030462,0.038621,0.043836,0.040838,0.028065,0.010669999999999999,0.04003000000000001,0.042321,0.065738
196410,0.006,0.005,0.0108,0.016091,-0.001995,0.046856,0.017797999999999998,0.030428999999999998,-0.016335999999999996,0.0092,0.022834,0.010013,0.010673,0.029219000000000002,0.03199,0.016559,0.008681,0.023698999999999998,0.006405000000000001,0.010055000000000001,0.009925,0.029759,0.035601,0.0003210000000000001,0.008002,0.0027989999999999994,0.002397,0.030022
196411,-0.0001,0.0068000000000000005,-0.0204,-0.005907,-0.004409,0.004876,0.004721,0.002398000000000001,-0.01257,-0.0012259999999999999,-0.004,-0.010221,-0.020569999999999998,0.013226000000000002,0.003129,-0.0018939999999999999,0.001117,-0.005598,0.003653,0.013537999999999998,-0.013052000000000001,-0.011272,-0.049706,0.007317000000000001,-0.006573,0.013522000000000003,-0.01576,-0.049741999999999995
196412,0.0004,-0.0027,-0.024300000000000002,-0.017825999999999998,-0.015479,-0.034742,-0.029664999999999997,-0.021027999999999998,0.011389,-0.004586,0.008323,-0.026474,-0.012564,-0.0019399999999999999,0.00278,-0.005775000000000001,-0.019948999999999998,-0.009042,0.011014,-0.002998,-0.018126999999999997,-0.01265,-0.017478,0.00489,0.011109,-0.012609,-0.013788,-0.016483
196501,0.0354,0.0253,0.0036,0.081766,0.06077300000000001,0.063349,0.065765,0.08476800000000001,0.075949,0.05186199999999999,0.053384,0.057739,0.058984999999999996,0.049274,0.05924600000000001,0.048333,0.056809,0.068955,0.052462999999999996,0.04006699999999999,0.048609,0.048365000000000005,0.064111,0.044402,0.009722,0.025429,0.032554,0.033200999999999994
